customer_id,age,gender,tenure_months,total_spend_inr,num_support_tickets,last_order_days_ago,churn_status
101959,47,Male,42,22544.99,3,233,Churned
101960,37,Male,20,70935.84,0,273,Active
101961,34,Female,60,12979.82,5,253,Active
101962,38,Male,9,56750.4,4,199,ACTIVE
101963,41,M,33,60202.85,0,153,Active
101964,42,Female,49,71432.8,1,162,active
101965,41,Male,68,41656.82,0,282,Active
101966,36,Female,4,₹40580.76,0,6,Active
101967,32,Female,48,69101.4,3,10,ACTIVE
101968,33,Male,16,60280.9,0,337,Active
101969,32,Male,47,57509.1,0,131,Churned
101970,48,Female,26,59396.14,4,315,Active
101971,42,Female,70,,0,112,CHURNED
101972,0,Female,37,4064.98,1,80,Churned
101973,42,Female,22,15671.6,1,48,Active
101974,37,Female,7,,2,151,Active
101975,34,Female,42,30316.28,3,91,Active
101976,30,Female,30,45901.0,0,133,Active
101977,48,Female,6,41824.16,2,184,CHURNED
101978,46,Male,24,33460.86,4,229,Churned
101979,25,F,66,18369.87,3,76,Churned
101980,39,Female,40,54203.03,1,85,active
101981,23,M,15,68269.34,1,263,Active
101982,18,Female,53,57977.32,1,234,Active
101983,27,Male,5,9882.83,3,265,Churned
101984,45,Female,36,40808.28,1,216,Active
101985,46,Male,46,62817.1,0,345,Active
101986,41,Female,23,44732.65,0,174,Active
101987,43,Female,45,33528.12,2,37,Churned
101988,41,M,10,22056.43,1,391,Active
101989,27,Female,54,25448.92,2,17,Active
101990,40,Female,70,18919.61,0,375,Active
101991,44,Male,32,15483.76,0,297,Active
101992,44,,43,44576.02,0,320,Active
101993,49,M,15,38694.48,0,339,ACTIVE
101994,43,Female,66,55377.65,0,313,Active
101995,39,Male,15,23786.79,5,45,Active
101996,47,Female,20,,0,73,Active
101997,34,Male,50,51347.4,1,365,active
101998,24,Female,6,72279.3,0,366,Active
101999,33,Male,17,26816.41,0,392,Active
102000,26,Female,26,23067.46,0,366,Active
102001,26,Female,22,34247.34,2,109,Active
102002,33,Male,64,54566.67,0,347,Churned
102003,25,Female,58,72154.72,0,343,Active
102004,999,M,37,40703.69,0,138,Churned
102005,-5,Male,28,61120.58,1,182,Active
102006,37,Female,49,35365.59,1,300,Active
102007,35,Male,67,3949.43,0,304,Active
102008,25,Male,67,67171.64,4,327,Active
102009,42,Male,41,22450.98,0,2,Active
102010,46,Female,46,11261.26,3,80,Active
102011,15,Female,55,74715.95,0,118,ACTIVE
102012,25,M,11,26707.53,1,262,Active
102013,25,Female,26,11103.83,0,80,Active
102014,23,Male,13,24054.12,1,89,Active
102015,44,Female,36,39023.98,0,45,Active
102016,32,Male,64,7508.82,0,266,ACTIVE
102017,31,Female,51,27093.94,0,244,ACTIVE
102018,10,Male,22,50495.38,0,393,Active
102019,42,Male,60,68778.97,1,288,Active
102020,20,Female,2,30410.39,3,2,Active
102021,35,,56,42777.75,0,277,Churned
102022,38,Male,40,48068.6,1,387,ACTIVE
102023,51,M,28,6235.76,0,246,Active
102024,19,Male,3,26324.65,0,226,Active
102025,-1,M,63,51634.8,0,349,Active
102026,37,Female,23,55438.92,0,234,ACTIVE
102027,56,Male,55,27340.46,0,121,Active
102028,49,Male,32,1498.48,3,23,Churned
102029,37,Male,28,1508.05,5,200,Active
102030,29,Male,8,40820.88,3,236,Churned
102031,44,Male,3,41809.96,5,36,Churned
102032,23,Female,53,42123.24,2,14,Churned
102033,40,,29,54409.73,0,15,Churned
102034,41,Male,59,69173.94,1,245,Active
102035,47,Female,24,₹74272.6,2,291,Churned
102036,68,Female,38,52878.94,1,120,Active
102037,39,F,28,39035.91,1,22,Active
102038,28,Female,62,11433.62,1,175,Active
102039,34,Female,51,29428.96,0,292,Churned
102040,13,Female,7,43361.79,0,271,Churned
102041,26,Male,23,74985.83,1,121,Active
102042,30,Male,46,10396.64,0,96,Active
102043,28,Female,28,59687.66,0,186,Churned
102044,36,Male,24,74921.57,4,169,Churned
102045,25,Female,7,60591.55,0,356,ACTIVE
102046,-5,Male,49,57768.67,3,345,Active
102047,35,Female,3,20142.4,2,237,Active
102048,34,Male,2,1248.83,0,330,CHURNED
102049,31,F,7,17723.04,3,232,Churned
102050,36,F,21,59445.21,0,26,Active
102051,44,Male,9,8938.81,3,254,Active
102052,24,Male,12,22912.76,1,30,ACTIVE
102053,27,Female,24,42625.39,4,378,Churned
102054,31,Male,33,43905.96,3,359,Active
102055,18,Male,43,41181.16,0,396,Active
102056,25,Male,5,73585.38,3,287,Active
102057,29,F,71,1909.13,1,109,Active
102058,45,M,14,37082.29,0,367,Active
102059,38,Female,36,,3,367,Churned
102060,37,Female,35,22705.84,4,338,Active
102061,45,F,50,39855.27,0,258,Active
102062,33,F,11,50822.71,4,334,Active
102063,39,,24,50783.94,1,231,Churned
102064,33,Male,44,7501.42,0,148,Active
102065,38,Male,51,60382.04,1,34,Churned
102066,28,Female,17,69872.53,2,60,Churned
102067,5,Female,70,10147.28,1,290,ACTIVE
102068,33,Male,8,31831.38,2,165,Active
102069,52,Male,28,38869.52,3,195,Active
102070,46,F,12,10976.81,3,127,ACTIVE
102071,46,M,43,38250.42,0,225,Active
102072,49,Male,37,16307.55,0,275,Active
102073,36,F,63,70216.71,0,223,Active
102074,37,Female,63,34186.81,1,52,Active
102075,27,M,10,74622.69,5,44,Active
102076,31,Female,37,4441.82,0,86,Active
102077,42,Male,11,10440.98,0,155,Active
102078,49,Female,19,33797.6,5,38,Active
102079,33,Female,52,65702.59,2,92,Active
102080,29,Female,18,42086.71,0,149,Active
102081,35,Male,32,,0,13,Churned
102082,42,,23,32343.67,5,349,Active
102083,17,Male,12,3997.89,0,298,CHURNED
102084,7,Male,58,48938.13,1,225,Active
102085,28,Female,21,47916.11,2,352,ACTIVE
102086,20,Female,21,6285.67,1,304,Active
102087,28,Female,29,13645.23,1,46,active
102088,33,Female,47,36235.53,0,220,Active
102089,29,Female,12,34051.18,2,114,Active
102090,52,Female,58,56678.9,4,78,Active
102091,38,Female,41,29668.57,4,313,CHURNED
102092,38,Male,19,50084.22,1,308,Active
102093,42,Female,12,53127.34,0,278,Active
102094,21,F,23,48730.29,0,17,Active
102095,47,Male,5,45113.29,0,97,Active
102096,34,Female,26,60620.58,3,102,Active
102097,43,F,63,49625.92,0,282,Churned
102098,22,Male,52,62729.64,0,167,Active
102099,16,Female,10,48114.73,2,71,Active
102100,44,,39,12764.0,2,217,Churned
102101,39,Male,23,23898.96,1,240,Churned
102102,24,Male,11,25446.29,2,179,Active
102103,24,M,48,7949.74,1,158,Active
102104,48,M,16,52230.69,0,41,CHURNED
102105,20,Female,46,45038.22,99,50,Churned
102106,54,Female,47,44641.86,3,284,Churned
102107,24,M,48,36410.28,0,74,Active
102108,42,Female,69,41191.22,1,187,Active
102109,31,Male,25,1598.46,0,244,Active
102110,42,Male,37,8122.36,1,384,Active
102111,28,Female,63,51568.12,2,66,Active
102112,33,M,29,20348.54,0,235,Churned
102113,35,F,58,8985.45,0,114,CHURNED
102114,22,,31,25320.49,1,206,Active
102115,43,M,68,19831.71,5,269,Active
102116,28,Female,41,3173.56,0,257,Active
102117,32,Female,50,31381.28,2,89,Churned
102118,23,Female,44,3000.16,0,10,Active
102119,4,Female,9,1028.92,0,399,Active
102120,32,Female,59,59643.06,2,383,CHURNED
102121,63,Male,27,24307.9,1,191,active
102122,44,F,59,43001.39,1,234,Churned
102123,34,Female,3,23033.56,1,54,Active
102124,31,Male,7,69821.75,3,151,CHURNED
102125,35,Female,16,54959.41,2,327,Active
102126,41,Female,49,28318.6,3,306,Active
102127,20,Male,32,16586.39,0,59,Active
102128,48,M,44,11197.67,3,262,Churned
102129,43,Male,19,57418.98,0,365,Active
102130,43,Male,3,34524.72,0,32,Active
102131,40,Female,60,18165.29,0,309,Active
102132,35,Female,35,69052.33,2,364,Active
102133,43,,29,29867.13,0,69,Active
102134,42,M,70,41218.46,0,83,Churned
102135,30,F,45,64477.14,1,258,Churned
102136,28,Male,27,62669.75,2,299,Active
102137,36,Male,69,48208.57,1,40,Active
102138,53,Female,35,66758.16,2,4,Churned
102139,20,Male,19,71455.26,4,75,ACTIVE
102140,17,M,17,70198.45,3,174,Active
102141,36,Female,35,26826.54,0,105,Active
102142,35,,30,30390.66,4,148,Active
102143,37,Male,48,18797.29,0,122,Churned
102144,37,Female,57,62925.41,1,14,Active
102145,32,Female,17,10015.02,3,355,Churned
102146,52,Male,15,27276.17,1,365,Active
102147,15,Female,14,1720.26,3,398,Churned
102148,25,Female,14,45003.82,4,177,active
102149,33,Female,45,49720.44,5,387,Active
102150,15,Male,38,19425.08,0,21,Active
102151,32,Male,63,55518.07,99,317,Churned
102152,54,Female,11,29233.72,0,258,Active
102153,35,Male,48,24066.62,0,149,Active
102154,37,Male,26,71756.24,2,266,CHURNED
102155,19,Male,67,44563.24,5,347,Active
102156,27,Male,25,19671.64,0,118,Active
102157,30,Male,61,73759.92,4,332,Churned
102158,31,Male,26,29678.67,99,80,Active
102159,50,Female,34,48939.4,4,264,Active
102160,41,Female,9,54565.19,0,185,Active
102161,21,Female,40,32249.89,3,101,Active
102162,37,M,7,40657.84,1,89,CHURNED
102163,40,Female,30,18743.86,0,47,Active
102164,48,Female,66,35470.81,5,82,active
102165,53,M,30,23999.21,0,124,ACTIVE
102166,22,Female,68,,0,264,Active
102167,25,Female,58,50571.89,0,147,Active
102168,19,Female,55,46436.38,0,241,Active
102169,32,Female,14,58477.04,1,286,Active
102170,40,Female,37,4073.22,4,91,Churned
102171,46,Male,44,6816.16,99,228,Churned
102172,34,Male,6,,0,154,active
102173,31,Male,26,73949.39,0,372,CHURNED
102174,36,Male,14,60219.84,0,361,Active
102175,24,Male,8,69384.96,0,251,ACTIVE
102176,60,Female,24,21134.69,4,334,Churned
102177,15,Female,39,43465.38,0,201,Active
102178,37,Female,49,42061.47,0,215,Active
102179,59,Male,63,43144.4,3,173,Active
102180,35,,26,54099.95,1,64,Active
102181,32,Female,10,30154.52,0,30,Active
102182,30,Male,58,51113.57,3,178,Active
102183,32,M,14,,0,170,Active
102184,51,Female,71,22391.42,3,156,Active
102185,8,Female,39,70985.0,1,58,Active
102186,53,Male,31,39335.55,2,31,Active
102187,17,Female,50,55224.44,1,346,Active
102188,31,M,16,54940.44,0,100,CHURNED
102189,29,Female,51,42828.01,1,128,Active
102190,42,Female,15,24878.59,0,315,Active
102191,15,Female,38,,0,367,Active
102192,40,M,71,7459.08,1,228,Churned
102193,59,Male,21,73626.22,0,116,Churned
102194,18,Female,16,14615.8,2,12,Churned
102195,37,Male,67,,1,301,Active
102196,27,Female,65,71628.5,0,322,Active
102197,40,Female,13,14804.06,0,360,Active
102198,35,Male,64,13586.86,4,196,Active
102199,27,Female,61,60535.66,0,354,Active
102200,40,Female,32,19595.32,1,183,Active
102201,-5,Male,12,8009.77,0,325,Churned
102202,32,Female,41,17771.58,0,5,Active
102203,43,Male,66,66739.65,1,319,Churned
102204,19,Female,8,21743.62,3,260,Active
102205,23,Male,59,52434.48,2,371,Active
102206,40,Female,25,30240.3,1,297,Active
102207,52,Female,5,20396.79,0,140,Active
102208,39,Female,45,11659.51,0,354,ACTIVE
102209,31,Male,2,72942.19,0,55,Active
102210,34,F,42,39562.55,0,301,Churned
102211,19,Female,38,9491.87,1,156,Active
102212,42,Male,3,15712.23,0,315,Churned
102213,45,M,46,,1,391,Active
102214,29,Male,22,41268.62,1,188,CHURNED
102215,29,Female,33,14452.96,4,256,active
102216,38,Female,32,21551.9,0,181,CHURNED
102217,29,Female,17,58994.27,1,168,Active
102218,34,F,56,31893.64,1,121,Active
102219,60,Female,3,1103.78,1,381,Active
102220,32,Male,70,4991.58,0,308,ACTIVE
102221,30,F,49,33510.31,0,11,Active
102222,27,F,55,5448.71,1,352,Churned
102223,43,Female,31,13868.93,3,178,Active
102224,32,Female,21,54862.86,2,306,Active
102225,27,Male,16,,0,352,Active
102226,50,Female,17,36702.18,0,123,ACTIVE
102227,999,Male,1,45268.14,2,48,ACTIVE
102228,27,Male,65,59350.38,4,182,Active
102229,12,Female,66,12735.36,0,390,Active
102230,47,Male,37,13805.52,2,306,ACTIVE
102231,26,Male,24,9983.88,0,241,Active
102232,44,Female,62,70325.37,4,256,Active
102233,11,Male,21,43719.48,1,338,Churned
102234,45,Male,37,7855.39,0,213,Churned
102235,20,Male,35,17327.77,0,387,Active
102236,43,Male,38,54693.66,1,297,Active
102237,35,Female,53,3145.38,1,220,Active
102238,23,M,15,54698.51,1,28,Active
102239,30,Female,42,68448.37,0,216,Active
102240,43,Female,4,5172.25,1,246,Active
102241,36,Male,39,14795.11,3,199,CHURNED
102242,42,Male,23,1176.02,5,191,Active
102243,58,Male,15,9068.26,0,129,Churned
102244,16,Female,12,46657.37,0,161,Active
102245,54,Female,70,4316.52,0,33,active
102246,36,Female,54,32511.8,0,11,Churned
102247,24,Male,38,38251.73,2,215,Active
102248,19,Male,28,68090.55,0,242,Active
102249,32,Female,19,36097.49,0,284,Active
102250,46,Male,69,11548.37,3,246,Active
102251,33,Female,64,22407.62,0,190,Active
102252,53,Female,4,50742.46,3,303,Active
102253,17,Female,10,9296.57,0,330,Active
102254,34,F,12,18148.96,0,72,Churned
102255,19,F,69,74687.51,0,245,Active
102256,39,Female,7,1409.56,3,393,Active
102257,45,Female,44,12261.57,4,83,Active
102258,29,Male,23,63432.75,1,114,Churned
102259,3,F,2,8502.27,0,264,Active
102260,37,Female,37,3489.43,1,69,Churned
102261,40,Male,69,9977.11,1,334,Churned
102262,39,Female,20,52326.19,5,301,Active
102263,49,Male,44,74490.18,5,161,Active
102264,22,Female,70,44707.03,3,107,Active
102265,43,Female,51,10199.4,1,294,Churned
102266,49,Male,31,₹14599.63,0,140,Churned
102267,13,Male,41,40788.47,0,323,ACTIVE
102268,38,F,58,53958.71,1,360,Active
102269,28,Female,5,50055.5,0,150,active
102270,34,M,33,43529.76,0,326,Churned
102271,39,Male,43,73983.96,0,99,Active
102272,29,Female,19,,1,167,Active
102273,26,Female,32,13794.9,1,144,Churned
102274,35,Male,3,64570.53,0,159,Active
102275,21,Male,1,22520.81,0,300,Churned
102276,21,Male,41,25606.95,1,302,CHURNED
102277,43,Male,48,41601.44,5,385,Active
102278,21,,39,29214.34,0,378,ACTIVE
102279,42,Male,5,22285.39,1,44,Active
102280,40,Female,11,,0,340,Active
102281,14,Female,22,10566.29,0,87,Churned
102282,26,Male,64,30917.44,0,84,Active
102283,49,Female,12,1219.56,0,96,Active
102284,23,Male,53,60751.57,3,302,Churned
102285,29,Female,55,13462.99,3,240,Active
102286,40,Male,53,58201.26,0,217,Churned
102287,44,Female,21,11996.63,0,239,Churned
102288,31,Female,19,31838.67,0,72,Active
102289,27,F,69,54885.69,0,181,active
102290,52,M,66,,0,173,Churned
102291,55,Female,59,24229.87,0,192,Active
102292,46,Male,49,50381.86,0,94,active
102293,36,Female,59,14889.87,2,387,Churned
102294,25,Female,23,71432.04,0,152,Churned
102295,25,M,3,14970.29,1,159,Active
102296,41,Male,56,56499.66,0,327,Active
102297,40,Male,58,60392.32,3,296,CHURNED
102298,51,Female,62,28703.41,0,330,Active
102299,42,Female,18,12561.7,0,15,Active
102300,16,Male,61,13276.86,0,119,Active
102301,47,Female,37,73923.33,99,21,Active
102302,23,Female,54,54680.34,3,21,Active
102303,30,,65,34303.51,1,316,Churned
102304,38,Female,14,₹20043.88,0,221,Active
102305,999,Male,5,2399.35,0,106,Active
102306,-5,Male,62,50614.33,3,233,Active
102307,42,Male,1,71811.81,2,65,active
102308,32,Female,63,8906.4,0,149,Churned
102309,41,Female,67,56832.35,0,183,Churned
102310,45,Male,20,12339.53,2,69,Active
102311,31,Female,43,59615.78,1,207,Active
102312,56,Female,42,₹28422.39,0,110,Active
102313,999,Male,69,53692.56,0,282,Active
102314,40,Male,39,69544.9,0,331,Active
102315,42,,62,46890.3,1,55,Active
102316,40,Male,48,69131.73,3,113,Churned
102317,45,Female,6,18391.8,2,213,Active
102318,27,Female,42,73381.9,1,46,Active
102319,28,Female,58,65590.76,4,70,Active
102320,21,Female,43,8960.43,0,182,Active
102321,40,Female,10,31601.94,0,388,Active
102322,44,M,39,69600.18,0,173,Active
102323,40,F,13,6780.54,5,310,ACTIVE
102324,55,Female,39,34578.44,1,209,active
102325,34,Male,11,54545.94,3,223,Churned
102326,43,Male,16,3475.1,1,343,Active
102327,21,Female,33,56709.49,0,96,Churned
102328,30,Female,60,27728.99,0,120,Active
102329,43,Male,59,19453.51,3,36,Active
102330,45,Male,51,43621.95,0,34,Active
102331,31,Female,15,41280.51,4,390,Active
102332,34,Male,43,65671.51,0,342,Churned
102333,16,Female,27,51024.22,0,289,ACTIVE
102334,30,Female,56,32217.96,0,55,Active
102335,45,Female,60,49110.24,3,23,Active
102336,41,Male,70,56510.95,0,381,Active
102337,41,Male,47,70362.31,0,253,Active
102338,35,Male,8,53115.36,0,44,Active
102339,35,Male,63,41246.55,0,100,Active
102340,27,Female,7,28600.53,1,28,Active
102341,43,Female,2,66969.79,99,64,Churned
102342,40,Male,17,59646.45,3,304,Active
102343,40,Male,4,6711.41,0,315,Churned
102344,28,Male,26,52766.05,3,315,Churned
102345,9,,69,40867.47,0,299,active
102346,48,Female,5,8669.65,0,171,Active
102347,29,M,5,42807.11,1,141,Active
102348,24,M,69,15245.44,0,72,Churned
102349,43,Female,3,53402.72,3,43,Churned
102350,30,Female,38,21606.14,1,240,active
102351,47,Male,1,12125.45,0,269,Churned
102352,42,Female,8,7066.0,1,219,Active
102353,43,Male,13,37319.16,1,139,Active
102354,18,M,70,15772.97,0,200,Churned
102355,49,Male,50,64279.46,0,362,Active
102356,38,Female,8,1222.08,0,154,Churned
102357,30,Male,30,63429.27,1,350,Active
102358,36,F,40,39560.84,2,214,Churned
102359,13,Male,33,69238.77,4,50,Churned
102360,39,Female,52,16141.23,0,49,active
102361,22,Female,33,8568.26,1,359,active
102362,18,Male,37,47246.91,2,346,Churned
102363,16,Female,70,53297.83,0,244,Active
102364,48,F,69,28571.29,4,347,Active
102365,27,Male,4,2012.33,0,342,Active
102366,53,F,60,31115.22,3,269,Churned
102367,28,Female,31,18300.23,1,263,Active
102368,14,M,14,26712.75,1,244,Active
102369,21,Male,60,38499.83,3,171,ACTIVE
102370,49,Female,68,52973.3,5,42,Churned
102371,33,M,26,72278.67,99,396,Churned
102372,28,Female,24,11655.99,1,13,Active
102373,36,Female,56,51312.56,0,268,CHURNED
102374,41,Male,9,18257.65,3,204,Active
102375,48,Male,35,17332.15,1,294,Active
102376,52,Female,24,47883.0,0,259,Active
102377,30,Female,31,58423.96,4,200,Active
102378,19,Female,66,73356.24,2,318,Active
102379,30,Male,66,57893.48,0,159,Churned
102380,38,Female,41,12641.31,0,200,Churned
102381,23,Male,36,17679.8,99,293,Active
102382,23,Female,34,57342.84,0,280,Active
102383,39,M,39,39997.1,0,92,active
102384,34,Female,23,22860.19,1,68,Active
102385,35,Male,44,35911.96,3,64,Churned
102386,25,F,70,68701.71,1,144,ACTIVE
102387,32,Female,58,56914.35,2,274,ACTIVE
102388,23,Female,59,34351.63,0,68,Active
102389,-5,Male,26,73560.99,1,235,Active
102390,47,Female,22,,0,314,ACTIVE
102391,12,Male,40,1434.45,1,123,Churned
102392,23,Female,11,9315.18,0,301,Churned
102393,17,Male,9,41993.69,4,53,ACTIVE
102394,999,Male,12,26896.61,0,27,Churned
102395,33,Male,26,61129.35,0,374,Churned
102396,17,Male,38,67280.84,0,36,Active
102397,23,Male,3,18808.16,0,100,Churned
102398,22,Female,15,57483.15,0,141,Active
102399,37,Male,47,40619.4,3,176,Active
102400,35,Female,5,30005.56,0,188,Active
102401,26,Male,54,59221.72,3,206,CHURNED
102402,37,F,24,42804.36,0,106,ACTIVE
102403,28,F,11,48011.02,3,101,active
102404,31,Male,33,5606.8,0,111,Active
102405,55,Female,57,44355.1,4,179,Churned
102406,51,Male,52,23252.63,2,14,Active
102407,19,F,64,37503.77,0,251,Churned
102408,44,Female,43,17428.82,1,171,Active
102409,44,Male,44,46471.2,4,259,active
102410,21,Male,36,11912.69,1,153,Active
102411,44,Male,12,10094.89,0,34,Churned
102412,53,Male,56,14942.44,1,198,Active
102413,21,Female,3,61492.38,3,232,Active
102414,23,Female,50,3481.51,5,193,Active
102415,47,Male,29,54988.72,1,188,Active
102416,38,Male,16,5181.56,0,238,Active
102417,41,Male,40,44797.44,2,304,Active
102418,39,Male,27,58243.33,99,328,Active
102419,39,M,70,18099.4,0,209,Active
102420,19,Male,42,15500.07,0,205,Churned
102421,47,Female,57,22399.18,1,105,Churned
102422,49,Male,10,52771.38,0,291,active
102423,32,Male,38,,5,242,Active
102424,34,Female,8,38130.98,3,97,Active
102425,16,Female,18,10950.49,0,365,Active
102426,41,Female,17,35128.47,4,365,Active
102427,41,Female,58,47229.91,4,289,Active
102428,34,Female,66,6314.6,0,115,Active
102429,48,Male,44,61341.32,1,310,ACTIVE
102430,30,Female,9,70370.26,0,39,Active
102431,41,Female,48,15322.53,0,110,Active
102432,22,Male,39,57198.02,1,192,Churned
102433,34,Female,6,24196.53,0,166,Active
102434,32,Male,30,51077.62,3,294,Active
102435,37,Male,18,23694.13,4,73,Active
102436,30,Female,43,64813.39,0,112,Active
102437,33,M,33,26686.0,0,357,Churned
102438,44,F,53,63813.47,0,303,Churned
102439,29,Male,56,57694.55,4,382,Churned
102440,-5,Female,19,15527.97,2,65,Active
102441,55,Female,69,12614.53,1,356,CHURNED
102442,51,Male,26,58694.54,2,298,ACTIVE
102443,19,Female,29,29882.44,0,102,Active
102444,43,Female,24,71255.09,0,55,Active
102445,28,F,6,70778.17,0,315,ACTIVE
102446,38,Male,54,52317.57,1,194,Churned
102447,38,Male,39,38042.95,1,74,Active
102448,32,M,4,15427.58,0,307,Active
102449,25,Female,58,66297.06,0,395,Active
102450,26,F,48,7067.85,1,292,ACTIVE
102451,24,Male,60,28405.99,0,184,Active
102452,25,Female,26,24622.24,0,42,Churned
102453,34,Female,40,71923.73,0,358,Churned
102454,26,Male,56,9740.58,0,99,Active
102455,43,Female,39,66871.1,1,128,Active
102456,52,Female,39,34776.16,0,13,Churned
102457,28,Male,48,4514.92,3,99,Active
102458,37,Male,25,54936.11,0,308,Churned
102459,40,Female,34,8465.07,1,140,Active
102460,-5,Female,21,18538.3,4,204,Churned
102461,35,M,25,60179.93,0,140,Active
102462,43,Male,22,12450.17,0,318,Active
102463,40,Male,23,25084.78,0,376,ACTIVE
102464,20,,25,27713.87,0,220,Churned
102465,45,F,26,44571.39,1,349,Active
102466,45,Male,30,59455.06,0,233,CHURNED
